id,text,label,dialect
train_35022,ভালোবাসারবিয়ে টিকেনা,0,standard
train_35023,ভালোবাসি ভাই❤,0,standard
train_35024,ভালোবাসি ভালোবাসা চলমান,0,standard
train_35025,ভালোবাসি সাকিব ভাই কে,0,standard
train_35026,ভালোবাসি সাকিবকে ফিরেএশো ওতি তারা তারি,0,standard
train_35027,ভাল্লাগছে সবার কমেন্ট পড়ে । প্লিজ সংক্ষিপ্ত আকারে লিখবেন।,0,standard
train_35028,ভাল্লাগতাছে না পরে পড়ুম নে,0,standard
train_35029,ভাল্লাগসে আল্লাহ অনারে জান্নাত বাসি করুক আমিন,0,standard
train_35030,ভাল্লাগসে ভেটকানো টা �����,0,standard
train_35031,ভাষ হারিয়ে ফেলেছি কি লিখব,0,standard
train_35032,ভাষা শুদ্ধ বলেছো কিন্তু নাম বলার সময় কিছুটা জড়োতা আছে যাহোক শুদ্ধু কথা বলা আার সুন্দর করে কথাবলা এক নইঅনেক লোক শুদ্ধ ভাষায় কথা বলে কিন্তু সুন্দর করে কথা পরিবেশন করতে পারেনা এটা সবইতো উপর আল্লার দানযাহোক তোমার কথা বলা ঠিক আছে আরেকটু সুন্দর করে বলার চেষ্টা করবে আমার প্রিয় অভিনেতা সালেহ্ আহম্মেদ মারা গেছে তোমার চ্যানেলের মাধ্যমে জানতে পারলাম বলে তোমাকে অনেক ধন্যবাদ,0,standard
train_35033,ভাষা শুনে মনেহচ্ছে কলকাতার ঘটনা,0,standard
train_35034,ভাষা হারিয়ে ফেলেছি বাকরুদ্ধ হয়ে গেলাম,0,standard
train_35035,ভাষা হারিয়ে যাই এ কেমন শিক্ষা,0,standard
train_35036,ভাহ খি সুন্দর খথ বড বড ধুদ,0,standard
train_35037,ভি পি সত মানুস তার পাশে সারা বাংলাদেশের মানুস আছে,0,standard
train_35038,ভি পির উপর খামলা কেন। কি করে সরকার,0,standard
train_35039,ভিউ এতো কম কেন??,0,standard
train_35040,ভিউ বাড়াওমিথ্যা দিয়া,0,standard
train_35041,ভিউয়ার এবং লাইক পাওয়ার জন্য এ ধরনের মিথ্যা রিপোর্ট করা ঠিক হয়নি,0,standard
train_35042,ভিকারিকে যদি মাথায় তুলে তা হলে এই রকম হয়,0,standard
train_35043,ভিকারিকে রাজপাসাদ দিলেকি হয,0,standard
train_35044,ভিকারির বাচ্চা ভিকারি হয়,0,standard
train_35045,ভিক্ষা করতে হয় খাবার জন্য পরের বাড়ি থেকে ভাত চেয়ে খায় আর এখন বলে আমার মেয়ে আছে মেয়ে আমাকে টাকা পাঠিয়ে দেয় এক বার ও মেয়ে দেখে যায় না যে মা কেমন আছে এখন মেয়ে বলে আমি দিন মায়ের বাড়ি আছি,0,standard
train_35046,ভিক্ষা করায় উচিত গানা গাওয়া নয়,0,standard
train_35047,ভিখারি কে ভিখারি থাকতে দাও,0,standard
train_35048,ভিখারি তো ভিখারি হয়,0,standard
train_35049,ভিখারি ভিখারি থাকা উচিত কুকুরে পেটে ঘি সোজ্জো হয়ে,0,standard
train_35050,ভিখারি রানুর খুব তাড়াতাড়ি পতন হবে,0,standard
train_35051,ভিখারিকে তার জায়গান ভিখিরি বানিয়ে দিবেন আললাহ,0,standard
train_35052,ভিখারী রানু,0,standard
train_35053,ভিগো তে খাইছে,0,standard
train_35054,ভিজিপিকেজুতামারিসবাই,0,standard
train_35055,ভিডিও অস্পষ্ট কেন??,0,standard
train_35056,ভিডিও এটা আবারও এটা না ডিলিট করসে,0,standard
train_35057,ভিডিও এডিট করে কি মার্কেট ফাওন যাইবো�,0,standard
train_35058,ভিডিও ও যথার্থ প্রমান থাকার পরও আবার তদন্ত করা হবে,0,standard
train_35059,ভিডিও কে করলো এটার বিচার না চেয়ে নিজের কি বিচার হবে এটা জাতি দেখতে চায়,0,standard
train_35060,ভিডিও কে ছাড়ছে তদন্ত হবে তার বিরুদ্ধে�,0,standard
train_35061,ভিডিও টা এডিড করে ভালো করে লেখ তা নাহলে তোর কপালে দুঃখ আছে বলে দিলাম এই চ্যানেল কে,0,standard
train_35062,ভিডিও টা দেখে আমার ইমারজেন্সি তে কাল হাসপাতালে ভর্তি হতে হয়েছিল খুব খুব কস্ট লেগেছেএমনদিন আল্লাহ আমার শত্রু কেও না দিক৷ বাবা মা আছে যাদের আল্লাহ এর কাছে হাজার শুক্কুরএতিম রাই বুঝে বাবামা কি আল্লাহ যদি আমাকে তৌফিক দিত এ বৃদ্ধ লোক আর তার বউকে আমি এডপ্ট করে নিজে খাইয়ে পরিয়ে পালতাম আমার দাদা দাদি নানা নানি নেইআমার আম্মু আব্বু অনেক কস্ট পায়,0,standard
train_35063,ভিডিও টা দেখে মুখের ভাষা হারিয়ে ফেলেছি সত্যিই এই লোকটা কি খুব বড় অপরাধ করছে,0,standard
train_35064,ভিডিও টা নকল হলেও সব কিছু নকল নয়,0,standard
train_35065,ভিডিও টা পুরা দেখার সাহস হলোনা,0,standard
train_35066,ভিডিও টা পুরো দেখা গেল না দেখলে কেমন লাগছে,0,standard
train_35067,ভিডিও টা ভাই ডিলেট করে দেন,0,standard
train_35068,ভিড়িও টা ভালো লাগল,0,standard
train_35069,ভিডিও টা মাথা মুন্ড কিছুই বুজলাম না এই ভাবে ইনকাম ��� যাক আপনার স্ট্রাটেজি টা ভালো এই ভাবে সাবস্ক্রাইব আর ভিডিও ভিউ ভালো করে হয়ে যায়,0,standard
train_35070,ভিডিও টা যখন দেখছিলাম সন্তান হিসেবে কি যে লজ্জ্বা লাগতেছিল জন্মদাতা পিতা তাকে কিভাবে থাপ্পড় মারছে এরা মানুষ নাকি জানোয়ার,0,standard
train_35071,ভিডিও টা লাইক দেয়া আমার জন্য ফরজ। � �,0,standard
train_35072,ভিডিও টাইটেল লেগেছিলেন একসাথে বিছানায় রাত কাটিয়েছে কিন্তু ভিডিওতে প্রেমের কথা বলছে,0,standard
train_35073,ভিডিও টাতে দিবো না দিবো বুঝতে পারতিছি না আল্লাহ এমন সন্তানের চেয়ে তো নিঃসন্তান থাকা ভাল কি অবস্থা বাবার গায়ে কি ভাবে হাত উঠাইতে পারলো আল্লাহ তুমিই এই জানোয়ারের বিচার কইরো,0,standard
train_35074,ভিডিও টার জন্য অনেক ধন্যবাদ,0,standard
train_35075,ভিডিও টি কে করছে ওকে আগে থাপ্পর দে,0,standard
train_35076,ভিডিও টি দেখে মুখের ভাষা হারিয়ে ফেলেছি,0,standard
train_35077,ভিডিও টি ভাল লেগেছে কিন্তু কথা গুলো ভাল হয়নি। এটা কোন গান নাকি,0,standard
train_35078,ভিডিও টি ভালো ছিলো কিন্তু মিথ্যা হেডলাইন তাই দিলাম আনলাইক আর ব্লক করলাম চ্যানেলটি,0,standard
train_35079,ভিডিও টি ভালো লাগলে লাইক ও শেয়ার করুন এবং সাবস্ক্রাইব করে রাখুন। আপনার মতামত কমেন্টে জানান। ধন্যবাদ,0,standard
train_35080,ভিডিও টি যে করেছে আল্লা তাকে হেফাজাত করুন।,0,standard
train_35081,ভিডিও টি যে দেখবে সে বলবে যে মিন্নি এর সাথে � জড়িত,0,standard
train_35082,ভিডিও টির নির্মাতা তো নরেণ মোদীর #বিরাট অবতার#ভালোখুব মন দিয়ে ওনার নাম কীর্তন করে চলুন তবে মানুষকে বোকা না ভেবে,0,standard
train_35083,ভিডিও তে অনেক বেশি ছিল,0,standard
train_35084,ভিডিও তে যা দেখা গেল তাতে পুরোপুরি ভাবেই মিন্ন জড়িত,0,standard
train_35085,ভিডিও দেখার আগে লাইক দিলাম,0,standard
train_35086,ভিডিও দেখে অনেক খারাপ লাগলোএই জানোয়ার কে কটুর সাস্তি দেওয়া হোক,0,standard
train_35087,ভিডিও দেখে অনেক ব্যাথা লাগলো,0,standard
train_35088,ভিডিও দেখে বুজলাম তেমন কিছুই করে নাই! ঈদ পরবর্তী কোলাকুলি করেছে। মুসলমান মাত্রই ঈদের কোলাকুলি করতেই পারে।,0,standard
train_35089,ভিডিও দেখে বুঝলাম মিন্নী অবশ্যই জরিত। স্বামীকে কুপিয়ে আহত করার পর কেউ কি এভাবে জুতা পায়ে দেয় আর ব্যাগ হাতে ঝুলিয়ে ট্যাঙ ট্যাঙ করে হেঁটে যেতে পারে?? স্ত্রী পাগল হয়ে যাবে। বুঝতে পারছি না প্রশাসন কেন মেয়ে টাকে জিজ্ঞাসা করছে না।,0,standard
train_35090,ভিডিও ধারণ করা ভাইকে অসংখ্য ধন্যবাদ এবং প্রসাশনকে,0,standard
train_35091,ভিডিও ধারণকারীকে অসংখ্য ধন্যবাদ ভিডিও সহ যথার্থ প্রমাণ থাকার পরে ও দুই অপরাধীর বিচার হয়নি। প্রশংসনীয় বাংলাদেশের বিচার বিভাগ!,0,standard
train_35092,ভিডিও ধারণকারীর বিচার চাইলেন সাধনা স্যার আমার কোনো ক্ষতি করে নাই ! স্যার শুধু আমাকে একটু আদর করেছে !!,0,standard
train_35093,ভিডিও না দেখেই লাইক এন্ড কমেন্ট��,0,standard
train_35094,ভিডিও না হলেই হলো মজাতো একটু করবেই হা হা হা। ভাই সে রকম কোনো বিচার হবেনা। ধন্যবাদ।,0,standard
train_35095,ভিডিও ফুটেজ দেখলাম আনেক কয়েক জন রিফাতকে ধরে নিয়ে যায় শুধু দুই জনকে কেনো সাজা দেয়া হলো,0,standard
train_35096,ভিডিও ফুটেজে যা দেখা হল তা থেকে বোঝা জায় মুন্নি নং আসামী।ধন্যবাদ,0,standard
train_35097,ভিডিও ফুটেজে যারা যারা জরিত সব খনিদের ধরার জন্য অনুরোধ করছি,0,standard
train_35098,ভিডিও যে করেছে তারও বিচার করা দরকার,0,standard
train_35099,ভিডিও যে প্রকাশ করেছে তাকে অস্কার পুরুষ্কার দেওয়া দরকার,0,standard
train_35100,ভিডিও লিংক টা চাই,0,standard
train_35101,ভিডিও শেয়ার করার জন্যে বিশেষভাবে অনুরোধ করা হলো।♥♥♥♥♥♥♥,0,standard
train_35102,ভিডিওকারিকে অসংখ্য ধন্যবাদ,0,standard
train_35103,ভিডিওটা অনেক ভালো লাগলো নেক্সট টাইম আরো অনেক ভালো ভালো ভিডিও দিবেন,0,standard
train_35104,ভিডিওটা এক মিনিটও না তবে কমান্ট গুলা পরতে পরতে পাঁচ মিনিট লাগলো সেই লাগলো পরতে এখানে মেনশোন জদি দেওয়া জাইতো তাহলে সব বন্ধুদের কমান্ট গুলা দেখাইতাম,0,standard
train_35105,ভিডিওটা গতকাল ফেসবুকে দেখলাম এদের সরকারের আইন দিয়ে নয় জনতার আইনে বিচার করতে হয় তাহলে আর কেউ এইরকম করার সাহস পাবে না,0,standard
train_35106,ভিডিওটা চমৎকার হয়েছে।এদের মুখোশ খোলে দেন ভাই।তবে টা জায়গায় বুঝিনি।হাফিজুর রহমান সিদ্দিকি আর চরমোনাই এর হুজুর এর বিষয়টা একটু বুষিয়ে দিবেন দয়া করে,0,standard
train_35107,ভিডিওটা দেকে কান্না পাচ্ছে হায় আল্লাহ এমন সন্তান কারো ভাগ্য দিওনা আল্লাহ তুমি বিচার করেন,0,standard
train_35108,ভিডিওটা দেকে শরীরের ররক্ত গরম হয়ে গেছে,0,standard
train_35109,ভিডিওটা দেখলেই বুকটা হুহু করে উঠে চোখটা ভিজে উঠে কিভাবে সম্ভব আহারে বেচারা বাবা কতটা অসহায় হয়ে মার খেয়েও ক্ষমা চাচ্ছে ছিহ অসহ্য ছেলেটাকে কুপিয়ে জ্যান্ত হত্যা করতে ইচ্ছে করছে খুব আর মেয়েটা দাঁড়িয়ে দেখছে মেয়েটাকে লম্পট দিয়ে ধর্ষন করিয়ে মারতে ইচ্ছে করছে,0,standard
train_35110,ভিডিওটা দেখার পর চোখে পানি ধরে রাখতে পারলাম না আল্লাহ ওকে হেদায়েত করুখ আমিন,0,standard
train_35111,ভিডিওটা দেখার সময় মনে হলো কলিজা ছিড়ে যাচ্ছে,0,standard
train_35112,ভিডিওটা দেখে কলিজা পেটে যাইতেছে,0,standard
train_35113,ভিডিওটা দেখে মনে হচ্ছে মিন্নি নিজেই তার স্বামী রিফাতকে খুনিদের হাতে তুলে দিয়েছে তাইতো খুনিরা যখন রিফাতকে টেনে হিঁচড়ে নিয়ে যাচ্ছে তখন মিন্নি খুব স্বাভাবিকভাবেই খুনিদের সাথে হেঁটে যাচ্ছে!,0,standard
train_35114,ভিডিওটা দেখে মনে হচ্ছে মিন্নী ও এই ঘটনার সাথে জরিয়ে আছে তা না হলে একজন স্ত্রী র সামনে এবাভে খুন আমি চাই জারা এর সাথে জরিতো তাদেরকে মৃত্যুদণ্ড দেওয়া হোক,0,standard
train_35115,ভিডিওটা দেখেই আমি পাপ করলামআমি ভাবতে পারছি না ছি,0,standard
train_35116,ভিডিওটা পুরো দেখা সম্ভব না আমার পক্ষে,0,standard
train_35117,ভিডিওটা ভালো উপস্থাপনা একেবারে জঘন্য,0,standard
train_35118,ভিডিওটা ভালো লাগছে আরেকটু ভালো লাগতো যদি শাকিব খানের ফিটনেস আর একটু ভালো হতো ফিটনেস নিয়ে বলতে চাচ্ছি যে পেটটা কমলে ভালো লাগতো,0,standard
train_35119,ভিডিওটা মিনিটের বেশি দেখতে পারলাম না,0,standard
train_35120,ভিডিওটা যতবার দেখী ততবার নিজকে মানাইতে পারছি না ওরে সামনে পেলে একটা থাপ্পড় কষে মারলে আমার মনে হয় জিদটা কমতো,0,standard
train_35121,ভিডিওটাদেখে আফসোস হচ্ছে আমাদের দেশে হলে আইন তো দূরের কথাকিছুই হত নাকোন বিচার হত না,0,standard
train_35122,ভিডিওটি অনেক ভালো হয়েছে এমন ভিডিও আরো চাই,0,standard
train_35123,ভিডিওটি এখনও ইন্টারনেটে আছে ওটা ডিলিট হয়নি।যখন ইচ্ছে দেখতে পারো,0,standard
train_35124,ভিডিওটি ওপেন করা মাত্রই কমেন্টস্ সেকশনে চলে আসলাম �� কমেন্টসগুলা পড়তে । ����,0,standard
train_35125,ভিডিওটি কেমন লাগলো আপনার কমেন্ট করে অবশ্যই জানাবে কিন্তু,0,standard
train_35126,ভিডিওটি ছাড়ার জন্য অসংখ্য ধন্যবাদ তবে এটা ভালো করে প্রচার করুন ভাইয়েরা,0,standard
train_35127,ভিডিওটি দেখে চোখের জল ধরে রাখাতে পারলাম নাএই বাবাই এক দিন নিজে না খেয়ে সন্তানকে খাইয়েছে,0,standard
train_35128,ভিডিওটি দেখে চোখের পানি ধরে রাখতে পারলাম না ছিঃ ছিঃ,0,standard
train_35129,ভিডিওটি দেখে বুঝলাম এখানে মিন্নি জরিতো আছে,0,standard
train_35130,ভিডিওটি দেখে বোঝা যাচ্ছে মিন্নিই । রিফাতা হতার প্রথম আশামি। কারণ কোন স্ত্রীর সামনে তার স্বমীকে জোরকরে ধরে নিয়েগেলে ওভাবে দারিয়ে দেখেনা ।,0,standard
train_35131,ভিডিওটি দেখে সাব্সক্রাইব কইরা দিছি ।,0,standard
train_35132,ভিডিওটি দেখে হাসি থামাতে পারছি না।,0,standard
train_35133,ভিডিওটি পুরো দেখতে পারলাম খুবই বিমুর্ষ হয়ে গেলাম,0,standard
train_35134,ভিডিওটি বার দেখলাম এবং বুঝতে পারলাম মাত্র দুটি রামদার সামনে শত শত মানুষ কত অসহায়।,0,standard
train_35135,ভিডিওটি ভালো লাগবে যদি তর রেট বলছ,0,standard
train_35136,ভিডিওটি সম্পূর্ণ সত্য,0,standard
train_35137,ভিডিওটিতো আর মিথ্যে না।,0,standard
train_35138,ভিডিওতে তো দেখাই যাচ্ছে কে কে জড়িত এখানে আর রিমান্ড কি দরকার সোজা তাদেরকে ফাঁসিতে ঝুলিয়ে দেওয়া হোক,0,standard
train_35139,ভিডিওতে দেখলাম ডিসি সাহেব ভালো করে চুদদে পারে শোনাস সোনা ছামার ভিতরে অল্পেতে ঢুকাইছে এই হল রে ভাই বাংলাদেশের ডিসির অবস্থা,0,standard
train_35140,ভিডিওতে দেখা যায় প্রথম যখন রিফাতকে হাতে মারছিল তখন মিন্নি কিছুই বলে নাই বা থামানোর কোনো চেষ্টাও করে নাই। যখন রিফাতের উপর রামদা চালানো হল তখন মিন্নি হাত পা নারাচ্ছে। মিন্নি জরিত আছে,0,standard
train_35141,ভিডিওতে প্রমাণ থাকার পরও আবার তদন্ত আর এ তদন্তের দায়িত্ব দেয়া হবে অপরাধীকে। বাহ এরকম তো ফানি ভিডিও তে হয় না।কোন নাটক বা সিনেমায় তো দেখলাম না কোন ভিলেনের কাছে দিতে। কিরকম একটা দেশে আমার জন্ম হলো!,0,standard
train_35142,ভিডিওতে যে কমেন্ট গুলো করা হয়েছে তা যদি বাপ্পি দেখতো তাহলে সে আর মিডিয়া বা অভিনয়ের কথে মাথায় আনবে না,0,standard
train_35143,ভিডিওয়ের ফিনিশিংটা দেখে চোখের জল আটকাতে পারি নাই ����,0,standard
train_35144,ভিডিওর ক্যাপসন একরকম সংবাদ আরেক রকম এইজন্য আনসাসক্রাইব করলাম,0,standard
train_35145,ভিডিওর লিংক কই,0,standard
train_35146,ভিডিওর শেষের দিকে দেখা যাচ্ছে এক পুলিশ ভাইকে যিনি ক্যাপ পরিহিত একজনের সাথে এই বিষয় নিয়েই কথা বলছেন।। এই ঘটনায় ঐ পুলিশ ভাইটি সরাসরি জড়িত তাই বিচার সবাইর হওয়া উচিৎ ।,0,standard
train_35147,ভিডিওর সাথে তো টাইটেলের কোন মিল নেই যত্তসব ছ্যাছড়ার দল,0,standard
train_35148,ভিডিটি ভালই লাগলো এদের থেকে সবাই শিক্ষা নিতে পারবে কিভাবে কয়টা বিয়ে করতে হয় খাতায় নাম ছাড়া পতিতা এরা,0,standard
train_35149,ভিত্তিহীন নিউজ,0,standard
train_35150,ভিপি নুর ভাই তােমাকে অনেক ধন্যবাদ কারন তুমি সত্যি কথা বলে ভাই তুমি শাবদান নে থেকো,0,standard
train_35151,ভিপি নুর ভাল লোক,0,standard
train_35152,ভিপি নুর সহ সাধারণ ছাত্র-ছাত্রীদের উপর হামলার তীব্র নিন্দা জানাই।,0,standard
train_35153,ভিপি নুরের কিছু হলে জলবে। আগুন গরে গরে । দেশ টাকে মেদা শুন্ন করতে চায় কিড়া মাকড় গোলায় । আল্লাহ বাংলা দেশ টা রক্কা কর মাভুদ ।,0,standard
train_35154,ভিপি নুরের সাথে যারা ছাত্র ছাত্রী আছো তার সবাই নিজেদের নিরাপত্তা জন্য যা যা দরকার তাই হাতের কাছে রাকবা ।,0,standard
train_35155,ভিপি নূর বানিয়ে নিজেই এসব করছে সরকারী লোকদের বদলাম করার জন্য এবং সরকারের দেশে এবং বিদেশে বদলাম করার চেটা করছে,0,standard
train_35156,ভিপি নূরকে আপনারা একেবারে মেরে ফেলো কেন এরকম কষ্ট দিচ্ছেন তিলেতিলে মারছে একবারে মেরে ফেলে সবচেয়ে ভালো হয় আপনাদের ক্ষমতা কিছুই হবেনা মেরে ফেললে,0,standard
train_35157,ভিসা পাঠান আমি জাবো আপনাদের জন্য,0,standard
train_35158,ভিসা পাঠান আমি তোমাদের জন্য যেতে চাই,0,standard
train_35159,ভিসির পদোতেক চাই,0,standard
train_35160,ভীকারিকে ভিক্কা করা মানাই গান গাওয়া নয়,0,standard
train_35161,"ভীরু কাপুরুষের মুখে যখন রাজাকার বলতে শুনি দেশের তারুণ্যকে,, তখন যুদ্ধ না দেখলেও , রাজাকারদের কর্ম সম্পর্কে ধারণা পাওয়া যায় আপনার প্রভু ভক্তিকর লেখনিতে।।। হয়ত এভাবেই রাজাকাররা খুশি রাখত তাদের শাসনকর্তা কে।।।।। তুই রাজাকার,,,,তুই রাজাকার,,,,",0,standard
train_35162,ভুচকি জাষ্ট ফেন্ড ই হয় ফাহমি ভুচকি কখনও স্ত্রী হয় না তাহসান,0,standard
train_35163,ভুতের মুখে রাম নাম।,0,standard
train_35164,ভুয়া,0,standard
train_35165,ভুয়া অনুষ্ঠান এই ধরনের বিচারকদের শাস্তির আওতায় আনা হোক,0,standard
train_35166,ভুয়া আপনার কথা,0,standard
train_35167,ভুয়া খবর,0,standard
train_35168,ভুয়া খবর এগুলায় কেউ কান দেবেননা,0,standard
train_35169,ভুয়া খবর কোথায় থেকে আনছেন,0,standard
train_35170,ভুয়া খবর ছবিতে পূর্ণিমার মেয়েকে বড়ো আর ভিডিওতে দেখলাম ছোটো মেয়ে বছরের এরকম ভুয়া ভিডিও দেখানো ঠিক না,0,standard
train_35171,ভুয়া খবর মেসি আগামী বিশ্বকাপ খেলবে,0,standard
train_35172,ভুয়া নিউজ মিন্নী এখনো আটক হয়নি,0,standard
train_35173,ভুয়া নিউজ সালমান খানের ভিডিও কই,0,standard
train_35174,ভুয়ে,0,standard
train_35175,ভুয়ো খবর,0,standard
train_35176,ভুল আপনার জানা এবং ভুল আমাদেরকে ও শোনাচ্ছেন,0,standard
train_35177,ভুল একটি কথা বলছেন যে দেওয়ানবাগীকে কিছুই করা যাবেনা। আসলেই কিছু না অনেক কিছুই করা যাবে যদি আমরা চাই।,0,standard
train_35178,ভুল কথা প্রেম ভালবাসা সম্পূর্ণই মনের মিল তবে একটা ছেলে বা একটা মেয়ের ক্রাস অনেক থাকতে পারে কিন্তু ভালোবাসার মানুষ একটিই থাকে এইগুলা রাসি কুসংস্কার,0,standard
train_35179,ভুল গানে ভুল নাচ,0,standard
train_35180,ভুল তো ওর বাপ মা ওকে জন্ম দিয়েই করেছে,0,standard
train_35181,ভুল ব েলন ভা েলা বাসা িম িন জনগনা,0,standard
train_35182,ভুল ভাল খবর কোথায় পাও তোমরা যত সব ফালতু,0,standard
train_35183,ভুল ভিডিও কেন দেন ভাল,0,standard
train_35184,ভুল ভুল ভুল কেয়ামতের আলামত যে যার যোগ্য নয় তাকে সেইটা দিলেতো এমন টাই হবে। আরে ভাই তারা তো এই চ্যায়ারের যোগ্য না তাহলে এখানে বসার অধিকার কে দিয়েছে।,0,standard
train_35185,ভুল মানুষের হয়ে গুরু ছাগলের হয়ে না এটা নিয়ে এতো বারা ভাড়ী ঠিক না ভুল তো সেলিবেটিরাও করে ঠিক না ভাই,0,standard
train_35186,ভুল হলে তোমরা আলেমরা এক জায়গায় বসে তা সমাদান কর। কেন আপনারা জনগনকে বিভ্রান্তি করেন। বিশেষ করে আহলে হাদিস বক্তারা আপনারা সমালোচনা বন্ধ করুন।,0,standard
train_35187,ভুলভাল প্রচার করে লাভ নেই ঠিক আছে,0,standard
train_35188,ভুলভাল ভিডিও করে ভিউ বাড়ানো যেতে পারে কিন্তু জঙ্গী বানানো যাবে না যে ভারত কে জব্দ করবে ভারতের মত দেশ কে জব্দ করার মতো ক্যাপাসিটি পাকিস্তান বাংলাদেশ দুটো মিলে গেলেও কিছু হবে না দিবা স্বপ্ন দেখা বন্ধ করার লোক কেউ ভুল বোঝানো বন্ধ করআমাদের দেশের একটা তোদের পক্ষে যথেষ্ট কোন সময় কি করতে হবে খুব ভালো করে জানে অত চিন্তা করিস না ঠিক টাইমে ঠিক দিয়ে দেবে দেখবি সব ঠিক হয়ে গেছে,0,standard
train_35189,ভুলেই গিয়েছিলাম আজ শুক্রবার তারপর স্যারের পোস্ট দেখে মনে পড়ল আজ তো শুক্রবারই,0,standard
train_35190,ভুলেও কমেন্ট গুলা পড়বেন না স্যার। তাহলে অসহায় বোধ আরো বেড়ে যাবে,0,standard
train_35191,ভুলেও কোনো বাংলাদেশ এর রিয়েলিটি শো এ জাইয়েন না ভাই মান সম্মান শেষ।,0,standard
train_35192,ভূঁইয়া খবর,0,standard
train_35193,ভূয়া পেঁচাল,0,standard
train_35194,ভূয়া সংবাদিক,0,standard
train_35195,ভূল পৃথিবীতে আজ ভন্ডদের সংখাই কোটি কোটি। আর মুসলিমের সংখা অল্প। কারন আজান হলে যে সলাত আদায় করে সেই হলো মুসলিম গরু খাইলেই মুসলিম হয়না।,0,standard
train_35196,ভেঘ কি?,0,standard
train_35197,ভেটকাইও না!!আহারে!!,0,standard
train_35198,ভেবে দেখুন গানটাতে মিম থাকলে কতটা দারুণ হত।,0,standard
train_35199,ভেবেছলাম নুসরাত ভাল হয়ে গেছে। কিন্তু নাহ এ এখন অশ্লীলতা আরো বেশি করছে। এমন এমন গান বানাচ্ছে যা পরিবারের সাথে বসে দেখা অসম্ভব। এবার আবারো পচাবো নুসরাত ফারিয়া কে। দেখি কে বাচায়। অশ্লীলতার বিরুদ্ধে রুখে দাড়াবো,0,standard
train_35200,"ভেবেছিলাম অন্তত এই পোষ্টে আপনাকে দালাল হিসেবে পাবো না, কিন্তুু না স্যার, হলো না..",0,standard
train_35201,ভেরি ভেরি নাইস,0,standard
train_35202,ভোট চুরি করলেন বেশি দিন হয় নি উকিল সাহেবা!,0,standard
train_35203,ভোট চুরি করা আর নিজের মায়ের সাথে জেনা করা একি কথা। এটা হল আওমীলিগ সরকারের পরিচয়,0,standard
train_35204,ভোট চোর দের পরি বরতোন করলেই বা কি আর না করলেই কি,0,standard
train_35205,ভোট চোর মাসরাফি কোথায়????,0,standard
train_35206,ভোট চোর সরকারের ভোট চোর মন্ত্রীর তোল না হয় কিভাবে খালেদার সাথে,0,standard
train_35207,ভোট পাইয়া ত পাস করে নাই তাই এমন,0,standard
train_35208,ভোটার বিহীন মুনতি তার নিজের লাইসেন্স নাই সে আবার অবৈধ লাইসেন্স ধরে,0,standard
train_35209,ভোটারদের কে এক ডোস দুধু খাওয়ালেই ভোট পেয়ে যাবা,0,standard
train_35210,ভোটের অধিকার কেড়ে নিয়ে জিতেছেন,0,standard
train_35211,ভোয়াল মাছ ধইরেন না তা হলে সমস্যা।,0,standard
train_35212,ভোর মানে সকাল সেটাই জানেনা হেরে জজ দিছে কেডা,0,standard
train_35213,ভোরে দিলেন ভাই ���,0,standard
train_35214,ভোলার মাদ্রাসার ছাত্র গুলো নিহত হওয়ার ঘটনা কে ভূলিয়ে দেওয়ার বাহানা ���,0,standard
train_35215,ভোলার হ্যাকারদের ফাঁসির আদেশ হোক ।,0,standard
train_35216,ম ম তা,0,standard
train_35217,মইন্না ভাল্লাগছে,0,standard
train_35218,মইরা দেখ তোর খাজাবাবারে কি করে আল্লাহ,0,standard
train_35219,মইরা দ্যাখো,0,standard
train_35220,মককা মদিনা কে মডেল মানব কেন যদি না তারা কোরআন হাদিস ফলো না করে?নবী রাসুলদের ফলো করতে হবে।,0,standard
train_35221,মক্কা মদিনা আমদের আদর্শ হবে কেন? মুসলমান দের আদর্শ হল কুরআন সুন্নাহ নবি মুহাম্মাদ সল্লাল্লাহু আলাইহি ওয়া সাল্লাম। কোন দেশ কি করে দেখে লাভ আছে? মুসলিম দের লক্ষ্য জান্নাতে যাওয়া আল্লাহ সকল হুকুম আহকাম মেনে। এটা ত এক্ টা ছোট বাচ্চা ও জানে। শুধু চা তে গোফ ভিজিয়ে ভিজিয়ে খেলে হবে না তো,0,standard
train_35222,মগা চরম মগা,0,standard
train_35223,মজনুকে নিয়ে ভিডিও চাই।,0,standard
train_35224,মজা টিবি কে,0,standard
train_35225,মজা তুমিও পাইচো সারেও পাইচে ঠিক আচে,0,standard
train_35226,মজা তুমিও পাইছ আমিও পাইছি ! জ্ঞান হারানোর কি আছে �,0,standard
train_35227,মজা তুমিও পাইছো আমিও পাইছি ঠিক আছে,0,standard
train_35228,মজা তুমিও পাইছো আমিও পাইছি। তাতে লজ্জা থাকার কিছুই না। হয়তো তুমি জোর করে খুলতে তাই আমি নিজেই আগে খুলে দিলাম।,0,standard
train_35229,মজা তুমিও পাইছো ও পাইছে! এখন এই সব বলে লাভ কি,0,standard
train_35230,মজা দিলা ভাই,0,standard
train_35231,মজা দেওয়ার জন্য স্লাপ না দিয়ে এমনিতেই ফান করে মজা দিতে পারতো। অযথা একে অন্যকে ব্যথা দিয়ে এমন মজার মানে হয় না।,0,standard
